time_YYMMDD_HHMMSS,WindSpeedMax,WindDirection,AirTemperature,AirPressure,AirHumidity,WindSpeed
2023-01-01 11:30:00,2.4333333333333336,169.04519666666667,14.483967333333334,1027.8905666666667,54.82873333333333,1.7225397333333332
2023-01-01 11:45:00,2.9,132.25440666666665,14.368412999999999,1027.7866000000001,56.34555866666667,1.8665078000000002
2023-01-01 12:00:00,2.1999999999999997,81.029,12.84746,1027.7707666666665,63.59603933333333,1.4574603
2023-01-01 12:15:00,3.466666666666667,40.60487,11.488888666666668,1027.7001,73.41174533333333,2.9698412333333333
2023-01-01 12:30:00,3.3666666666666667,59.490907333333325,11.935713999999999,1027.6547333333333,67.80238166666668,3.0523808
2023-01-01 12:45:00,2.6333333333333333,85.49256133333334,12.348730666666667,1027.6426666666666,65.11618333333332,1.9914285000000003
2023-01-01 13:00:00,2.4,80.92672800000001,12.305397666666666,1027.6857666666667,65.451586,1.9711111666666667
2023-01-01 13:15:00,3.4333333333333336,64.701475,11.741111333333334,1027.6809666666668,70.00095333333333,3.232539733333333
2023-01-01 13:30:00,3.8333333333333335,60.74177,11.261427666666668,1027.6021333333333,76.73619666666666,3.3922223333333332
2023-01-01 13:45:00,4.566666666666666,47.671759333333334,11.151905,1027.5776666666668,77.91587533333335,3.9584125666666665
2023-01-01 14:00:00,5.2,54.784485999999994,11.423968833333333,1027.5951333333333,73.72650499999999,4.410634766666667
2023-01-01 14:15:00,4.866666666666666,67.29279466666667,11.254762,1027.5642,76.34999666666666,4.3928573
2023-01-01 14:30:00,4.2,73.35384133333334,10.926191166666667,1027.5954333333332,80.17476,3.7120632
2023-01-01 14:45:00,3.4,78.165352,11.310794999999999,1027.6452333333334,75.20682133333334,2.820635
2023-01-01 15:00:00,2.6999999999999997,81.04438666666667,11.216665333333333,1027.7001333333335,76.79540166666666,2.117142766666667
2023-01-01 15:15:00,2.2666666666666666,83.31856833333335,10.919046999999999,1027.8328333333332,81.10840866666666,1.7706348666666667
2023-01-01 15:30:00,1.8333333333333333,71.05596866666666,10.646348666666666,1027.9001,83.97190333333333,1.3696825
2023-01-01 15:45:00,2.1666666666666665,77.62372333333333,10.638093833333334,1027.8953666666666,84.18333333333334,1.7452380666666667
2023-01-01 16:00:00,2.6999999999999997,63.11838600000001,10.425555833333334,1027.9001,85.64682133333334,2.1798413
2023-01-01 16:15:00,3.3000000000000003,61.380656666666674,10.599048,1027.9023666666667,82.029518,2.8233333333333337
2023-01-01 16:30:00,1.9333333333333336,76.86693666666666,10.594603166666667,1027.9773333333335,81.40523666666667,1.078254
2023-01-01 16:45:00,2.6999999999999997,63.76673566666667,10.951110666666667,1028.1166333333333,74.97396966666668,2.0080951
2023-01-01 17:00:00,1.6666666666666667,202.89014333333333,9.977300666666666,1028.2785000000001,83.57079833333333,0.9317460333333333
2023-01-01 17:15:00,1.5,302.86816666666664,9.644444333333334,1028.3762666666669,85.48778333333333,0.8911111533333332
2023-01-01 17:30:00,1.0,280.81196666666665,9.702381333333333,1028.4857333333332,83.63333166666666,0.5571428900000001
2023-01-01 17:45:00,1.0666666666666667,262.80457333333334,9.334920333333333,1028.5708333333332,85.12761666666667,0.7842856899999999
2023-01-01 18:00:00,1.4333333333333333,280.13632,8.982698666666666,1028.5930333333333,85.89507333333334,0.8976190133333333
2023-01-01 18:15:00,1.2666666666666666,273.52424,8.774286666666667,1028.5428,86.36270666666667,1.0173015533333334
2023-01-01 18:30:00,1.7333333333333334,313.40699,8.70238,1028.5730666666666,85.50588033333334,1.4512698000000002
2023-01-01 18:45:00,1.6666666666666667,293.22379333333333,8.611269,1028.5777,83.81634533333333,1.3171428666666667
2023-01-01 19:00:00,1.6333333333333335,273.02827666666667,8.209841566666666,1028.4978,85.36841499999998,1.2515873666666666
2023-01-01 19:15:00,2.0,310.1498433333333,7.814286533333333,1028.4215666666666,86.57857,1.6095239000000001
2023-01-01 19:30:00,1.9333333333333333,273.49988,7.688253866666667,1028.4285333333335,86.30523799999999,1.2715873
2023-01-01 19:45:00,2.233333333333333,283.8178233333333,7.398731099999999,1028.4952333333333,85.64412666666665,1.5453967333333332
2023-01-01 20:00:00,2.433333333333333,287.97423,7.226189766666667,1028.4906666666666,86.00824,1.4163492
2023-01-01 20:15:00,1.9666666666666668,292.92571,7.053650833333333,1028.5,87.245557,1.4085713666666668
2023-01-01 20:30:00,2.6666666666666665,297.3913466666667,6.784603300000001,1028.5,87.32079466666669,2.1246032333333336
2023-01-01 20:45:00,2.966666666666667,297.4596966666666,6.745237533333333,1028.5475666666669,87.62920000000001,2.2479365333333337
2023-01-01 21:00:00,2.733333333333333,292.0190866666667,6.6476183,1028.5238,88.17142633333333,2.0404763333333333
2023-01-01 21:15:00,2.9,297.19652333333335,6.540475866666667,1028.5,87.87856666666666,1.9860317666666667
2023-01-01 21:30:00,2.8333333333333335,292.0741533333333,6.559523266666666,1028.4905333333334,86.12095666666666,2.1820635333333334
2023-01-01 21:45:00,2.066666666666667,273.62378,6.5,1028.4001,84.91809333333333,1.4852380333333333
2023-01-01 22:00:00,2.766666666666667,282.77658,6.4904763333333335,1028.3284,84.12730833333333,1.9266666
2023-01-01 22:15:00,2.3666666666666667,274.7581,6.437619833333334,1028.2999,84.77190166666666,1.6107936666666667
2023-01-01 22:30:00,2.8000000000000003,289.95074666666665,6.253333033333334,1028.2569999999998,85.872058,1.7730159
2023-01-01 22:45:00,2.9333333333333336,287.9641466666667,6.011904733333334,1028.1499666666666,88.41904866666668,1.8238094333333332
2023-01-01 23:00:00,2.733333333333333,279.66024,5.888096,1028.1109333333334,88.91000333333334,1.9552381666666667
2023-01-01 23:15:00,3.8333333333333335,290.5547066666666,5.812222733333333,1028.0999,89.05333333333334,3.197142733333333
2023-01-01 23:30:00,3.033333333333333,292.88971,5.762222133333334,1028.0999,89.18793666666666,2.1392063
2023-01-01 23:45:00,3.3000000000000003,294.05568666666665,5.630951666666667,1028.0884333333333,89.19333999999999,2.1642857666666666
2023-01-02 00:00:00,3.4,290.46235,5.597301666666667,1028.0951333333333,86.76173999999999,2.5582540666666667
2023-01-02 00:15:00,3.5,294.40571,5.858254133333333,1028.0932,84.64618333333334,2.3903172666666666
2023-01-02 00:30:00,3.3000000000000003,291.11463333333336,5.957143333333334,1027.9905333333334,83.72381166666666,2.114285666666667
2023-01-02 00:45:00,3.5,300.87589333333335,5.7833334,1027.8499666666667,85.74936333333333,2.7463491666666666
2023-01-02 01:00:00,2.6999999999999997,281.00214666666665,5.546349333333333,1027.7571333333333,88.07841666666667,1.7834921000000001
2023-01-02 01:15:00,3.1333333333333333,278.4053466666667,5.354444966666667,1027.6623666666667,89.54603000000002,2.0750794666666668
2023-01-02 01:30:00,3.6333333333333333,291.2552,5.2407936,1027.5832333333333,90.65476866666666,2.5295237
2023-01-02 01:45:00,4.233333333333333,295.27479666666665,5.207777766666667,1027.4524666666666,90.87159533333333,2.9609523333333336
2023-01-02 02:00:00,4.0,288.66924,4.986983966666667,1027.4001,90.59872333333334,2.8368254
2023-01-02 02:15:00,3.233333333333333,271.1365333333333,4.9571432,1027.2761666666668,90.11428133333334,2.1261905333333333
2023-01-02 02:30:00,4.033333333333334,292.9058933333333,4.9250796,1027.2001,90.28921333333334,2.6317461666666664
2023-01-02 02:45:00,3.533333333333333,298.15609,4.9000006,1027.2167,90.58238333333333,2.8331747333333333
2023-01-02 03:00:00,3.533333333333333,293.5126566666667,4.826984733333333,1027.2791,91.00301999999999,2.3428572
2023-01-02 03:15:00,3.4333333333333336,296.38729,4.6476189,1027.2999,90.58856333333334,2.6574602
2023-01-02 03:30:00,3.6333333333333333,301.25636000000003,4.618253533333333,1027.3790333333334,90.25698333333332,2.738254
2023-01-02 03:45:00,4.0,292.92155,4.764920733333333,1027.3118333333334,91.06396666666666,2.6707937666666672
2023-01-02 04:00:00,3.5666666666666664,289.94721000000004,4.8047615666666665,1027.3548,90.35238,2.7666665333333333
2023-01-02 04:15:00,3.033333333333333,288.28152666666665,4.8238099666666665,1027.4843333333333,90.06651133333332,1.9300000333333334
2023-01-02 04:30:00,3.0666666666666664,292.39891,4.812857066666666,1027.5,90.58475666666668,2.0539682333333333
2023-01-02 04:45:00,3.033333333333333,288.35404666666665,4.6142851333333335,1027.5307,91.00110666666667,1.9639684
2023-01-02 05:00:00,3.3333333333333335,294.50173,4.4671430333333335,1027.5999,91.40809333333334,1.9596826
2023-01-02 05:15:00,3.1666666666666665,289.36427,4.368412833333333,1027.6211666666668,91.60555,2.2798412333333333
2023-01-02 05:30:00,3.8666666666666667,303.1449866666667,4.1707936666666665,1027.7193333333332,91.62618833333333,2.922063533333333
2023-01-02 05:45:00,3.1666666666666665,288.89691,4.2595237,1027.8238,92.06189666666667,2.2261904
2023-01-02 06:00:00,3.266666666666667,293.42775,4.224603533333333,1027.8252333333332,91.87667166666665,2.5177777666666667
2023-01-02 06:15:00,2.9,291.52278666666666,4.2684131,1027.9488000000001,91.70666466666667,2.4044442
2023-01-02 06:30:00,2.733333333333333,275.49092666666667,4.440793833333333,1028.0761666666667,91.03111333333334,1.8912698000000001
2023-01-02 06:45:00,2.533333333333333,284.0356366666667,4.477142833333333,1028.0999,90.19967333333334,1.5687300999999998
2023-01-02 07:00:00,2.5666666666666664,295.86966333333334,4.8274605,1028.1136666666666,89.87539499999998,1.5973015666666666
2023-01-02 07:15:00,2.733333333333333,290.47993333333335,5.171428533333334,1028.1237666666666,88.39761866666667,1.8952381
2023-01-02 07:30:00,2.6999999999999997,298.06441,5.4390477666666674,1028.1221333333333,88.04968000000001,2.1053969
2023-01-02 07:45:00,2.3000000000000003,290.0218,5.840000566666667,1028.1214,87.5419,1.3530158666666665
2023-01-02 08:00:00,1.5,270.47879,6.326189433333333,1028.2001,85.29428466666667,0.9342857466666666
2023-01-02 08:15:00,1.4666666666666668,281.9200533333333,7.099999700000001,1028.2001,81.70507333333335,0.78476195
2023-01-02 08:30:00,1.3,294.3449233333333,7.6650795333333335,1028.0979333333332,79.03650633333334,1.0123809666666668
2023-01-02 08:45:00,0.6333333333333333,214.47815266666666,8.653016000000001,1027.9415,76.51285533333333,0.33222219333333336
2023-01-02 09:00:00,1.7,63.93376166666666,9.019047333333333,1027.7309666666667,76.78095333333333,1.2571429533333334
2023-01-02 09:15:00,1.7,74.13933866666666,8.992699666666667,1027.5405,80.85047666666667,1.2907936766666668
2023-01-02 09:30:00,1.5999999999999999,89.34580666666666,9.488572333333334,1027.3004,80.134282,1.1147619333333332
2023-01-02 09:45:00,1.7666666666666666,88.80453666666666,9.544603333333333,1027.1212666666668,80.56317333333332,1.1761904333333333
2023-01-02 10:00:00,2.3666666666666667,84.36544166666667,9.515873,1026.9764,80.33460466666666,1.7766666333333332
2023-01-02 10:15:00,2.8333333333333335,77.15871666666666,9.560475666666667,1026.8571666666667,81.11888866666666,2.2879365333333332
2023-01-02 10:30:00,2.6999999999999997,80.88441666666667,9.773810333333333,1026.6253666666669,80.37365,2.1968252
2023-01-02 10:45:00,2.466666666666667,88.03779333333334,10.014286,1026.3952,80.23572,1.7999999333333332
2023-01-02 11:00:00,3.3333333333333335,81.15212166666667,9.978254,1026.2106666666666,79.29348666666667,2.9085714
2023-01-02 11:15:00,3.3666666666666667,83.45705600000001,10.220158333333334,1026.0613999999998,78.94698333333334,2.5150792666666666
2023-01-02 11:30:00,4.033333333333333,80.11786333333333,10.316191,1025.9120333333333,79.40142833333333,3.1315872
2023-01-02 11:45:00,3.3666666666666667,79.07902333333332,10.5763495,1025.8071333333335,79.48445,2.8168253666666665
2023-01-02 12:00:00,2.8333333333333335,82.28725666666666,10.854761000000002,1025.7147666666667,78.34381166666667,2.1782539666666665
2023-01-02 12:15:00,3.5666666666666664,81.31493999999999,11.104920333333334,1025.5999,76.45714,2.890317533333333
2023-01-02 12:30:00,4.3,76.10202466666667,11.152380166666667,1025.5071666666665,76.43571333333334,3.7190475333333333
2023-01-02 12:45:00,4.5,72.58815833333334,11.339208,1025.5033,75.44365533333333,3.8015871000000003
2023-01-02 13:00:00,4.533333333333334,79.37494133333333,11.660316,1025.5603666666666,73.354442,3.408254166666667
2023-01-02 13:15:00,4.8,71.60680500000001,11.6488885,1025.588,73.62047533333333,4.188253933333334
2023-01-02 13:30:00,5.033333333333334,71.89445333333333,11.676189,1025.5808666666665,73.16714333333333,4.455873033333333
2023-01-02 13:45:00,5.233333333333333,74.81913666666667,11.621429333333333,1025.5512,73.98157866666666,4.4069842
2023-01-02 14:00:00,5.233333333333333,78.51092966666666,11.575556333333333,1025.4310666666668,74.39936833333333,4.468730366666667
2023-01-02 14:15:00,4.966666666666666,72.05369,11.419047666666666,1025.3261666666667,76.58571333333333,4.352380766666666
2023-01-02 14:30:00,4.266666666666667,68.07583833333334,11.321905999999998,1025.2927333333334,77.82460366666666,3.763174466666667
2023-01-02 14:45:00,4.466666666666667,54.65099833333333,11.290476,1025.3452666666667,77.22221666666667,4.025238366666667
2023-01-02 15:00:00,4.333333333333333,41.914509,11.258413666666668,1025.4141333333334,77.46825,3.520952566666667
2023-01-02 15:15:00,4.166666666666667,34.071145333333334,11.132063,1025.4672666666668,78.70063333333333,3.4636508666666668
2023-01-02 15:30:00,4.7,27.306872333333335,10.970317666666666,1025.4714333333334,80.297932,3.9903173666666665
2023-01-02 15:45:00,3.766666666666667,53.651613999999995,11.2352385,1025.5481333333335,76.38952166666667,2.6420635666666668
2023-01-02 16:00:00,2.733333333333333,16.826122666666667,11.261904999999999,1025.6046333333334,74.88333333333333,1.6904760666666665
2023-01-02 16:15:00,3.266666666666667,39.951889,11.437142333333334,1025.6404,72.838415,2.1868254666666664
2023-01-02 16:30:00,3.9,26.942224333333332,11.5550795,1025.5903666666666,71.437775,2.9544444999999997
2023-01-02 16:45:00,3.5,26.932126866666668,11.248571,1025.6094333333333,73.23158533333334,1.8376190000000001
2023-01-02 17:00:00,2.6999999999999997,138.50616333333335,11.384285,1025.6953333333333,67.940946,1.2361904333333333
2023-01-02 17:15:00,2.5,86.26242133333334,11.630318333333335,1025.7001,64.49809566666666,1.4292062666666665
2023-01-02 17:30:00,5.233333333333333,184.74910333333332,12.308730666666667,1025.6333333333332,57.25984233333333,2.8871428333333333
2023-01-02 17:45:00,4.1,175.31227333333334,12.371428666666667,1025.6213,54.75476533333333,2.3499999333333332
2023-01-02 18:00:00,3.1333333333333333,125.13769833333333,12.031586666666668,1025.5928666666666,55.31095033333333,1.6307936666666667
2023-01-02 18:15:00,3.1666666666666665,79.94091,11.864603333333335,1025.5999,57.89920800000001,2.0285712666666664
2023-01-02 18:30:00,2.8000000000000003,98.75675,11.88619,1025.5785333333333,57.491431666666664,1.9193651
2023-01-02 18:45:00,2.6666666666666665,201.51301333333333,12.222222333333333,1025.4702333333335,57.095396,1.6211112133333334
2023-01-02 19:00:00,2.0666666666666664,68.95397666666666,11.602221666666667,1025.3404666666668,59.96920966666667,1.2912698
2023-01-02 19:15:00,2.3333333333333335,42.28241166666667,10.936667333333332,1025.2618666666667,67.83111133333334,1.1165079666666666
2023-01-02 19:30:00,1.7,69.37117333333333,10.138095333333334,1025.0974999999999,71.35714333333334,0.7738095266666667
2023-01-02 19:45:00,2.9333333333333336,19.1601,9.733175000000001,1024.9881666666668,75.67539833333333,2.2261905
2023-01-02 20:00:00,4.266666666666667,32.13277733333334,9.818095666666666,1024.9440666666667,80.485558,3.1965083333333335
2023-01-02 20:15:00,4.0,241.24582333333333,9.993650666666666,1024.8977333333335,78.90175,2.6463493666666666
2023-01-02 20:30:00,2.5,324.9910966666667,8.870158666666667,1024.9002666666668,80.16825333333334,1.7682539000000002
2023-01-02 20:45:00,2.0,315.91184,7.400793533333334,1024.8356666666666,84.69745666666667,1.3480952000000002
2023-01-02 21:00:00,2.1333333333333333,292.73538,6.545237666666666,1024.7690333333333,87.55,1.3880951999999998
2023-01-02 21:15:00,2.5,312.13941,5.997301566666667,1024.7563333333335,88.30063333333334,1.9628570333333333
2023-01-02 21:30:00,2.1999999999999997,282.4046866666667,5.7333335666666665,1024.7398666666666,88.77285166666667,1.1969842
2023-01-02 21:45:00,2.466666666666667,294.2468433333333,5.6623808,1024.6977333333334,89.08793666666668,1.5706349333333334
2023-01-02 22:00:00,2.033333333333333,305.4113433333334,5.676189966666667,1024.5999,89.69936333333334,1.5858729666666667
2023-01-02 22:15:00,2.2666666666666666,304.1009666666667,5.611903666666667,1024.5843666666667,90.06364866666667,1.5441269666666668
2023-01-02 22:30:00,1.9666666666666668,296.64938333333333,5.514126966666667,1024.4572333333333,90.35524199999999,1.4596825333333332
2023-01-02 22:45:00,1.9666666666666668,293.78415,5.364286233333334,1024.3357,90.17380666666666,1.4523809333333333
2023-01-02 23:00:00,2.1,289.95105666666666,5.386032566666667,1024.1499333333334,90.29063533333333,1.578412733333333
2023-01-02 23:15:00,2.0,291.60253,5.373810333333334,1024.0333,90.29604133333333,1.4523809666666667
2023-01-02 23:30:00,2.3333333333333335,285.61941333333334,5.056666333333333,1023.9072500000001,89.39555666666666,1.5995239
2023-01-02 23:45:00,2.533333333333333,300.34295,4.960000366666667,1023.8352066666666,89.48777333333334,1.8171427333333332
2023-01-03 00:00:00,2.8000000000000003,297.26888,4.8952385666666665,1023.80876,89.861905,1.7371428666666666
2023-01-03 00:15:00,3.3666666666666667,299.27352333333334,4.679365166666667,1023.7427200000001,90.11539,2.176190633333333
2023-01-03 00:30:00,3.0,293.9213233333333,4.566666133333333,1023.6332466666667,90.85476466666667,1.9547617333333334
2023-01-03 00:45:00,2.9333333333333336,299.11284333333333,4.475238333333333,1023.5155666666666,91.35872666666667,2.1977777333333335
2023-01-03 01:00:00,2.9333333333333336,294.47692666666666,4.466666666666667,1023.3258566666667,91.441915,2.1709524333333334
2023-01-03 01:15:00,3.0666666666666664,297.37079666666665,4.4623812,1023.1488599999999,90.89459633333333,2.6760318
2023-01-03 01:30:00,3.3333333333333335,293.59010333333333,4.322857433333334,1023.0760833333334,90.50555966666667,2.309365
2023-01-03 01:45:00,3.3333333333333335,293.15682,4.0593647666666675,1022.9845,90.06904833333333,2.6982539666666665
2023-01-03 02:00:00,3.8333333333333335,292.94526333333334,4.023491966666667,1022.8380366666667,90.69571533333334,3.0779364
2023-01-03 02:15:00,3.3666666666666667,296.4512133333333,4.0,1022.7975133333334,91.33095166666668,2.7904761
2023-01-03 02:30:00,3.6999999999999997,293.68215333333336,3.8785711333333333,1022.7742800000001,91.387772,3.1666667
2023-01-03 02:45:00,4.833333333333333,288.46197333333333,3.8542857666666666,1022.7001299999998,91.34889199999999,3.835238066666667
2023-01-03 03:00:00,4.933333333333333,291.64582333333334,3.7701586333333332,1022.63279,91.53334333333333,3.7944448000000004
2023-01-03 03:15:00,4.833333333333333,291.53734333333335,3.7585712333333334,1022.5952666666667,91.94650533333333,3.3922223000000002
2023-01-03 03:30:00,4.6000000000000005,290.07771,3.703492066666667,1022.5256566666667,91.86904666666668,3.3849202999999997
2023-01-03 03:45:00,5.333333333333333,289.23805666666664,3.5130158,1022.5642333333334,91.62111,4.136349533333333
2023-01-03 04:00:00,5.166666666666667,289.85156666666666,3.4333333333333336,1022.53802,91.50238,3.8857143
2023-01-03 04:15:00,5.6000000000000005,289.17461000000003,3.413174833333333,1022.6024333333334,91.44332866666667,4.3409522
2023-01-03 04:30:00,5.433333333333334,290.7293866666667,3.3001589,1022.59971,91.26777666666668,4.1557141
2023-01-03 04:45:00,5.166666666666667,297.7469566666667,3.6031744333333333,1022.5998833333333,92.04381000000001,3.3342858
2023-01-03 05:00:00,5.3999999999999995,290.93528999999995,3.4693650666666667,1022.5998833333333,91.15634333333333,4.256190666666666
2023-01-03 05:15:00,5.766666666666666,290.9400633333333,3.4614287333333333,1022.6023033333332,90.53872666666666,4.525873
2023-01-03 05:30:00,6.3,287.42270333333335,3.3415873,1022.5976466666667,89.81999666666667,5.225078966666667
2023-01-03 05:45:00,6.266666666666667,289.25870333333336,3.3833332666666665,1022.6715066666666,88.86428833333333,4.8119047
2023-01-03 06:00:00,5.8,287.45327000000003,3.5880952,1022.7773833333334,87.48222033333333,4.499999666666667
2023-01-03 06:15:00,6.2,291.3083933333333,3.7142860666666664,1022.7436733333334,86.94333866666666,4.267777866666667
2023-01-03 06:30:00,5.7,291.33443,3.802381033333333,1022.77675,86.93809133333333,3.9114285666666664
2023-01-03 06:45:00,6.033333333333334,291.9367066666667,4.1595238666666665,1022.79529,87.15396666666668,3.6584128000000002
2023-01-03 07:00:00,5.533333333333334,289.64407666666665,4.3976189,1022.8670666666667,86.48936333333332,4.712857566666667
2023-01-03 07:15:00,3.8666666666666667,296.57177666666666,4.7407939,1022.8859433333333,85.380162,3.135714166666667
2023-01-03 07:30:00,2.6333333333333333,298.97517999999997,5.133333333333334,1022.8905666666666,84.36904666666668,2.3928574
2023-01-03 07:45:00,5.133333333333334,296.34515333333337,5.627142433333333,1022.9438833333334,82.41301800000001,4.290476366666667
2023-01-03 08:00:00,4.766666666666667,301.26950000000005,6.244126733333334,1022.8996133333334,81.85254333333334,2.5882543333333334
2023-01-03 08:15:00,5.633333333333333,300.21586333333335,7.127301533333333,1022.9186666666666,79.32507833333334,4.931111166666667
2023-01-03 08:30:00,5.3999999999999995,292.9750633333333,7.8836501,1022.8189333333333,76.433802,4.579999933333333
2023-01-03 08:45:00,5.033333333333334,298.50046333333336,8.502063999999999,1022.7545,74.529045,2.748412633333333
2023-01-03 09:00:00,5.333333333333333,294.8370733333333,9.037460000000001,1022.6220333333334,73.09365000000001,3.6396827000000003
2023-01-03 09:15:00,5.833333333333333,295.3680366666667,9.816665833333333,1022.4214499999999,71.01428466666667,4.326190166666667
2023-01-03 09:30:00,5.266666666666667,301.87704,10.600157999999999,1022.1728666666667,68.67889000000001,3.5184126666666664
2023-01-03 09:45:00,5.966666666666666,298.8228833333333,11.345555,1021.967,66.24666666666667,4.953015433333333
2023-01-03 10:00:00,5.7,286.85724666666664,11.986827333333332,1021.7671466666667,64.51158466666666,2.791587266666667
2023-01-03 10:15:00,5.033333333333333,286.26,12.636983666666666,1021.5573,62.33301433333333,2.896983966666667
2023-01-03 10:30:00,4.166666666666667,289.3832366666667,13.288254499999999,1021.3296833333334,60.706829666666664,2.7073013333333336
2023-01-03 10:45:00,4.1,290.18190666666663,13.838094666666668,1021.1118666666666,59.11666866666667,2.6595237333333333
